time,value
2018-05-19 04:05:00,341.43953075129986
2018-05-19 05:05:00,368.84237894556014
2018-05-19 06:05:00,353.6133438646624
2018-05-19 07:05:00,350.0242681351433
2018-05-19 08:05:00,379.14025880433184
2018-05-19 09:05:00,384.40381474129
2018-05-19 10:05:00,317.4698462401464
2018-05-19 11:05:00,306.68053736495773
2018-05-19 12:05:00,313.98020357117423
2018-05-19 13:05:00,331.18859002838525
2018-05-19 14:05:00,345.0168243997597
2018-05-19 15:05:00,346.61299072588
2018-05-19 16:05:00,360.0807046336429
2018-05-19 17:05:00,358.43934464453577
2018-05-19 18:05:00,342.56364396361204
2018-05-19 19:05:00,351.487960197151
2018-05-19 20:05:00,382.71702807012986
2018-05-19 21:05:00,338.503381458714
2018-05-19 22:05:00,332.9000060235162
2018-05-19 23:05:00,322.77497450848205
2018-05-20 00:05:00,323.8463785333219
2018-05-20 01:05:00,366.9064959624793
2018-05-20 02:05:00,388.29950254992957
2018-05-20 03:05:00,391.05603869890604
2018-05-20 04:05:00,384.8675580435562
2018-05-20 05:05:00,429.81097243765197
2018-05-20 06:05:00,392.0403665312304
2018-05-20 07:05:00,391.4671817490239
2018-05-20 08:05:00,394.54164208642163
2018-05-20 09:05:00,383.243657790339
2018-05-20 10:05:00,391.54957804707703
2018-05-20 11:05:00,404.17431450279213
2018-05-20 12:05:00,411.6288820909982
2018-05-20 13:05:00,414.0302959784078
2018-05-20 14:05:00,413.44852226298644
2018-05-20 15:05:00,415.00618860026805
2018-05-20 16:05:00,434.5937690374646
2018-05-20 17:05:00,430.7515577916326
2018-05-20 18:05:00,459.6249183078658
2018-05-20 19:05:00,457.90241453198166
2018-05-20 20:05:00,461.5051775265389
2018-05-20 21:05:00,466.02445620411476
2018-05-20 22:05:00,427.3126883725416
2018-05-20 23:05:00,415.1134771934993
2018-05-21 00:05:00,388.96278036949417
2018-05-21 01:05:00,373.7174199775353
2018-05-21 02:05:00,386.9851488960102
2018-05-21 03:05:00,404.24259384186473
2018-05-21 04:05:00,432.2423912444263
2018-05-21 05:05:00,439.9429010176729
2018-05-21 06:05:00,433.46723008458315
2018-05-21 07:05:00,450.459922188998
2018-05-21 08:05:00,431.40401171879535
2018-05-21 09:05:00,435.48177838892116
2018-05-21 10:05:00,453.4661080135932
2018-05-21 11:05:00,454.04453531028275
2018-05-21 12:05:00,458.355707587301
2018-05-21 13:05:00,447.11353803115156
2018-05-21 14:05:00,445.72648574861097
2018-05-21 15:05:00,422.7446182486285
2018-05-21 16:05:00,407.1127887205106
2018-05-21 17:05:00,397.21646773661814
2018-05-21 18:05:00,369.2103919356657
2018-05-21 19:05:00,364.07033292888286
2018-05-21 20:05:00,363.2858687000368
2018-05-21 21:05:00,359.3675462097917
2018-05-21 22:05:00,382.9324626191562
2018-05-21 23:05:00,396.86389616082386
2018-05-22 00:05:00,399.0336381900339
2018-05-22 01:05:00,399.9204042807717
2018-05-22 02:05:00,384.84646658168396
2018-05-22 03:05:00,365.589067307309
2018-05-22 04:05:00,361.10808080583655
2018-05-22 05:05:00,366.4599050368637
2018-05-22 06:05:00,365.78120465893096
2018-05-22 07:05:00,389.23675818329843
2018-05-22 08:05:00,360.3390666394934
2018-05-22 09:05:00,361.71300913149025
2018-05-22 10:05:00,374.37927870153896
2018-05-22 11:05:00,401.0095925971261
2018-05-22 12:05:00,408.94553766981926
2018-05-22 13:05:00,405.56794693301083
2018-05-22 14:05:00,400.6870723436462
2018-05-22 15:05:00,406.3775616596875
2018-05-22 16:05:00,398.4955867997475
2018-05-22 17:05:00,388.64248992737794
2018-05-22 18:05:00,376.6642762601816
2018-05-22 19:05:00,375.42168126942937
2018-05-22 20:05:00,353.68042434054075
2018-05-22 21:05:00,337.57861741295926
2018-05-22 22:05:00,335.0261785329147
2018-05-22 23:05:00,357.81583200727795
2018-05-23 00:05:00,382.7517845172416
2018-05-23 01:05:00,374.9819977599727
2018-05-23 02:05:00,373.62708984365486
2018-05-23 03:05:00,374.281359086101
2018-05-23 04:05:00,375.3567129100661
2018-05-23 05:05:00,398.437188671558
2018-05-23 06:05:00,393.812286675097
2018-05-23 07:05:00,405.69024814272643
2018-05-23 08:05:00,405.59016590125253
2018-05-23 09:05:00,400.5654976993749
2018-05-23 10:05:00,385.65318227896853
2018-05-23 11:05:00,434.2809878549725
2018-05-23 12:05:00,428.91926900376086
2018-05-23 13:05:00,442.7447481768399
2018-05-23 14:05:00,441.3389527751314
2018-05-23 15:05:00,438.28693370984394
2018-05-23 16:05:00,434.32102279111615
2018-05-23 17:05:00,429.3668472728064
2018-05-23 18:05:00,395.01607377359915
2018-05-23 19:05:00,388.3536183567069
2018-05-23 20:05:00,374.74987437854156
2018-05-23 21:05:00,365.8386424848933
2018-05-23 22:05:00,341.60114053973956
2018-05-23 23:05:00,345.8936044595127
2018-05-24 00:05:00,356.03718145254004
2018-05-24 01:05:00,368.99309260112267
2018-05-24 02:05:00,400.53171274361574
2018-05-24 03:05:00,374.4956387567419
2018-05-24 04:05:00,361.97230966580906
2018-05-24 05:05:00,390.50532143703583
2018-05-24 06:05:00,391.31689220688
2018-05-24 07:05:00,400.94524553141355
2018-05-24 08:05:00,403.9753972839426
2018-05-24 09:05:00,403.5401662849867
2018-05-24 10:05:00,395.34315926412825
2018-05-24 11:05:00,398.2048302487385
2018-05-24 12:05:00,401.85088383602306
2018-05-24 13:05:00,393.1457989103728
2018-05-24 14:05:00,421.8127682048742
2018-05-24 15:05:00,433.65838188587304
2018-05-24 16:05:00,423.1091695884631
2018-05-24 17:05:00,438.88844056389496
2018-05-24 18:05:00,431.76048184860184
2018-05-24 19:05:00,411.23146221648994
2018-05-24 20:05:00,413.3924842833411
2018-05-24 21:05:00,416.7526480024242
2018-05-24 22:05:00,417.4734396257752
2018-05-24 23:05:00,418.209236823536
2018-05-25 00:05:00,424.7293111787857
2018-05-25 01:05:00,432.6777242439045
2018-05-25 02:05:00,426.88005880736495
2018-05-25 03:05:00,429.8458098826736
2018-05-25 04:05:00,413.6891782276793
2018-05-25 05:05:00,411.0282663388696
2018-05-25 06:05:00,412.09004397745036
2018-05-25 07:05:00,429.9287303492567
2018-05-25 08:05:00,435.3136766512841
2018-05-25 09:05:00,447.98363097745664
2018-05-25 10:05:00,426.86042808487167
2018-05-25 11:05:00,415.20066439296437
2018-05-25 12:05:00,404.8696282078551
2018-05-25 13:05:00,410.9287265168863
2018-05-25 14:05:00,423.2738179491023
2018-05-25 15:05:00,445.92843779120875
2018-05-25 16:05:00,435.69819498396095
2018-05-25 17:05:00,432.35766534400426
2018-05-25 18:05:00,422.0635071692544
2018-05-25 19:05:00,426.11289462551815
2018-05-25 20:05:00,430.48459912078397
2018-05-25 21:05:00,415.61646196167226
2018-05-25 22:05:00,388.39599186913085
2018-05-25 23:05:00,373.4782230237916
2018-05-26 00:05:00,375.71109604527805
2018-05-26 01:05:00,361.95174202739037
2018-05-26 02:05:00,352.425258680268
2018-05-26 03:05:00,364.9868008613624
2018-05-26 04:05:00,369.06380666774936
2018-05-26 05:05:00,370.6538658780074
2018-05-26 06:05:00,375.529702125188
2018-05-26 07:05:00,372.00179464613217
2018-05-26 08:05:00,366.948227622186
2018-05-26 09:05:00,375.4311580878178
2018-05-26 10:05:00,359.99052104087787
2018-05-26 11:05:00,338.59430233876725
2018-05-26 12:05:00,363.1222469500892
2018-05-26 13:05:00,364.5959460525541
2018-05-26 14:05:00,378.26213019923955
2018-05-26 15:05:00,369.34114771320543
2018-05-26 16:05:00,390.6882751818808
2018-05-26 17:05:00,373.37846419009736
2018-05-26 18:05:00,373.7310530571338
2018-05-26 19:05:00,374.29129434501357
2018-05-26 20:05:00,376.73317427076864
2018-05-26 21:05:00,384.0692649953274
2018-05-26 22:05:00,374.2714619155952
2018-05-26 23:05:00,334.46441286999607
2018-05-27 00:05:00,310.89691402350036
2018-05-27 01:05:00,307.966863878263
2018-05-27 02:05:00,289.8063382756029
2018-05-27 03:05:00,279.8057523293971
2018-05-27 04:05:00,286.8764004818676
2018-05-27 05:05:00,320.14235397932174
2018-05-27 06:05:00,320.8312661731008
2018-05-27 07:05:00,345.11022088184166
2018-05-27 08:05:00,323.85304158626474
2018-05-27 09:05:00,325.13272147043466
2018-05-27 10:05:00,338.02366221282074
2018-05-27 11:05:00,308.1670531553824
2018-05-27 12:05:00,321.4743176790383
2018-05-27 13:05:00,334.2180293359419
2018-05-27 14:05:00,342.970357104766
2018-05-27 15:05:00,351.3392006303765
2018-05-27 16:05:00,389.2754383063948
2018-05-27 17:05:00,409.17049351071216
2018-05-27 18:05:00,410.71497421852325
2018-05-27 19:05:00,450.97318534811467
2018-05-27 20:05:00,449.87162781108754
2018-05-27 21:05:00,432.44090641166633
2018-05-27 22:05:00,416.87564326914475
2018-05-27 23:05:00,408.8851049942581
2018-05-28 00:05:00,417.7983604626666
2018-05-28 01:05:00,436.4071324470532
2018-05-28 02:05:00,436.7552994938345
2018-05-28 03:05:00,434.62608186467827
2018-05-28 04:05:00,436.53557457371124
2018-05-28 05:05:00,436.3594442151018
2018-05-28 06:05:00,428.08946749342016
2018-05-28 07:05:00,433.64310306424204
2018-05-28 08:05:00,450.7538691448526
2018-05-28 09:05:00,445.9913890303884
2018-05-28 10:05:00,417.2756897092235
2018-05-28 11:05:00,410.39192841627994
2018-05-28 12:05:00,400.7114701195046
2018-05-28 13:05:00,363.23988277369034
2018-05-28 14:05:00,365.9376012267705
2018-05-28 15:05:00,354.8921592003726
2018-05-28 16:05:00,384.68666489629686
2018-05-28 17:05:00,373.1025917073133
2018-05-28 18:05:00,365.8864274922708
2018-05-28 19:05:00,346.43760839948544
2018-05-28 20:05:00,319.7191989212508
2018-05-28 21:05:00,337.12652850843233
2018-05-28 22:05:00,345.8911448888853
2018-05-28 23:05:00,346.483032421683
2018-05-29 00:05:00,347.7453395281226
2018-05-29 01:05:00,363.5493901747006
2018-05-29 02:05:00,388.49423272177245
2018-05-29 03:05:00,391.5991157391029
2018-05-29 04:05:00,402.5338552385268
2018-05-29 05:05:00,426.4662333166859
2018-05-29 06:05:00,433.8463649898349
2018-05-29 07:05:00,449.84019706214445
2018-05-29 08:05:00,450.90917835479087
2018-05-29 09:05:00,447.01169093208085
2018-05-29 10:05:00,461.1238578563189
2018-05-29 11:05:00,463.46391918869665
2018-05-29 12:05:00,468.554098020242
2018-05-29 13:05:00,468.3477734234293
2018-05-29 14:05:00,462.5845760508642
2018-05-29 15:05:00,450.4452122100931
2018-05-29 16:05:00,437.330110152964
2018-05-29 17:05:00,439.3609505844699
2018-05-29 18:05:00,441.77161344894455
2018-05-29 19:05:00,451.0297156307174
2018-05-29 20:05:00,452.68295038467033
2018-05-29 21:05:00,447.95101454245133
2018-05-29 22:05:00,467.6728225611479
2018-05-29 23:05:00,453.2453679009972
2018-05-30 00:05:00,474.95979500875296
2018-05-30 01:05:00,462.26960208752865
2018-05-30 02:05:00,454.4422921165113
2018-05-30 03:05:00,456.31047779489535
2018-05-30 04:05:00,448.68399151952235
2018-05-30 05:05:00,444.55034606750763
2018-05-30 06:05:00,420.32532476261804
2018-05-30 07:05:00,388.8024718953399
2018-05-30 08:05:00,357.7126559877526
2018-05-30 09:05:00,363.3578924044744
2018-05-30 10:05:00,371.7638927557478
2018-05-30 11:05:00,353.69435896429775
2018-05-30 12:05:00,339.1158180155108
2018-05-30 13:05:00,344.33647618337966
2018-05-30 14:05:00,346.4544006113147
2018-05-30 15:05:00,373.00431025779517
2018-05-30 16:05:00,376.59000559316564
2018-05-30 17:05:00,375.4295885091593
2018-05-30 18:05:00,398.95846016501145
2018-05-30 19:05:00,415.5552729409153
2018-05-30 20:05:00,429.18273712181406
2018-05-30 21:05:00,449.4278404365095
2018-05-30 22:05:00,445.881108257967
2018-05-30 23:05:00,435.92046656264944
2018-05-31 00:05:00,438.75364090737224
2018-05-31 01:05:00,410.11019692799573
2018-05-31 02:05:00,396.00107088104835
2018-05-31 03:05:00,387.5421958764053
2018-05-31 04:05:00,390.33157452666666
2018-05-31 05:05:00,387.84176041062113
2018-05-31 06:05:00,389.26900147792895
2018-05-31 07:05:00,406.6947992238367
2018-05-31 08:05:00,425.74670920962967
2018-05-31 09:05:00,413.2269028454953
2018-05-31 10:05:00,418.2078947311672
2018-05-31 11:05:00,400.5990096250944
2018-05-31 12:05:00,405.7298432379351
2018-05-31 13:05:00,397.5810977533009
2018-05-31 14:05:00,382.8343886457778
2018-05-31 15:05:00,339.6532743366007
2018-05-31 16:05:00,377.12689990319893
2018-05-31 17:05:00,420.6823795629897
2018-05-31 18:05:00,443.33248930411565
2018-05-31 19:05:00,455.82212311287196
